SHENO,GN,fieldcount,Land_ID,Land_Type,Land_Size,Land_Tenancy,Land_TenureLength,Land_Type1,Land_Type2,Land_Type3,Land_Seasonality,Land_IrrigSource1,Land_IrrigSource2,Land_IrrigSource3,Land_IrrigSource4,Land_IrrigSource5,Land_MainTankIrrig,Land_StorageTankIrrig,Land_SluiceName1,Land_SluiceName2,Land_FieldCanalLocation,Land_DCanalName,Land_FCanalNumber,Land_PrepWaterDaysMaha,Land_PrepWaterDaysYala,Land_PrepWaterSatisMaha,Land_PrepWaterSatisYala,Land_GrowingWaterIntervalMaha,Land_GrowingWaterHoursMaha,Land_GrowingWaterIntervalYala,Land_GrowingWaterHoursYala,Land_GrowingWaterSatisMaha,Land_GrowingWaterSatisYala,Land_LatterWaterIntervalMaha,Land_LatterWaterHoursMaha,Land_LatterWaterIntervalYala,Land_LatterWaterHoursYala,Land_LatterWaterSatisMaha,Land_LatterWaterSatisYala,Land_CultivationFrequency,Land_WhyNoCult1,Land_WhyNoCult2,Land_WhyNoCult3,Land_WhyNoCult4,Land_WhyNoCult5,Land_LowYieldDrought,Land_LowYieldOther,filter_$
619,24,5,2,1,1,3,5,1, , ,1,5, , , , , ,76,7, ,2, , ,6,7,3,2,6,6,7,6,3,2,12,5,14,5,3,2,2,6, , , , ,1,1,0
619,24,5,3,2,2.5,1,20,1,2, ,2,8,7, , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,2,0,0
619,24,5,4,2,2,3,1,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6, , , , ,0,0,0
619,24,5,5,2,.5,1,20,2, , ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,1,0,0
621,24,2,1,1,5,3,3,1, , ,1,5, , , , , ,76,7, ,2, , ,30,30,3,3,7,6,7,6,3,3,7,6,7,6,3,3,6,6, , , , ,1,3,0
621,24,2,2,2,3,1,35,2, , ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,10,0,0
627,24,3,1,1,2,2,32,1, , ,1,5, , , , , ,76,7, ,3, , ,15,15,2,2,2,3,7,2,2,2,2,6,2,6,2,2,6,1, , , , ,1,1,0
627,24,3,2,2,5,3,1,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6, , , , ,1,1,0
627,24,3,3,2,1.5,2,32,2, , ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,5,5,0
634,24,3,1,1,2,1,25,1, , ,1,5, , , , , ,76,7, ,1, , ,7,7,2,2,4,6,6,6,2,2,8,4,8,6,2,2,10, , , , , ,4,2,0
634,24,3,2,3,3,1,30,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,4,2,0
634,24,3,3,2,2,1,30,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,4,2,0
710,25,2,1,1,5,1,20,1, , ,1,3, , , , ,6,81,2, ,3,99,FC 4,20,20,2,2,7,48,7,48,2,2,7,48,7,48,2,2,10, , , , , ,4,2,0
710,25,2,2,2,1,1,20,3, , ,6,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,1, , , , ,4,2,0
838,13,2,1,1,3,1,25,1, , ,1,2, , , , ,4, ,1, ,4,D6,D6,14,14,3,3,7,24,7,24,3,3,7,24,7,24,3,2,9,1, , , , ,3,0,0
838,13,2,2,2,2,1,25,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,2,0,0
858,14,3,1,2,4,1,25,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,2,2,0
858,14,3,2,1,1,1,40,1, , ,1,2, , , , ,4, ,2, ,2,99,99,7,7,2,2,6,6,2,6,2,2,6,6,3,6,2,2,10, , , , , ,2,2,0
858,14,3,3,2,.75,1,20,2, , ,3,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,1,1,0
862,14,3,1,2,1,1,14,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,2,2,0
862,14,3,2,2,1,1,14,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,2,2,0
862,14,3,3,2,3,2,1,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , ,0,1,0
877,14,4,1,1,3,1,7,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,1,2,0
877,14,4,2,1,2,2,2,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1, , , , ,0,1,0
877,14,4,3,2,3,1,15,2, , ,3,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,3,0,0
877,14,4,4,2,3,2,3,2, , ,3,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , ,1,0,0
905,7,2,1,1,5,1,30,1, , ,2,4, , , , ,5,11,7,13,1,D13,2,5, ,3, ,7,2, , ,2, ,7,2, , ,2, ,4,1, , , , ,2,1,0
905,7,2,2,1,1,7,30,1, , ,5,4, , , , ,5,11,7,13,1,D13,2, ,3, ,3, , ,7,1, ,2, , ,7,2, ,2,4,1, , , , ,2,1,0
919,7,3,1,1,3,1,26,1, , ,2,5, , , , , ,12,7,13,2, , ,7, ,3, ,7,4, , ,3, ,7,4, , ,3, ,4,1,6, , , ,1,1,0
919,7,3,2,1,2,3,26,1, , ,2,4, , , , ,5,14,7,13,2,D13,99,7, ,3, ,7,4, , ,3, ,7,4, , ,3, ,4,1,6, , , ,1,1,0
919,7,3,3,1,2,7,26,1, , ,5,4,7, , , ,5,11,7,13,2,D13,99, ,5, ,2, , ,7,3, ,3, , ,7,2, ,2,4,1,6, , , ,1,1,0
928,7,2,1,1,5,1,30,1, , ,2,4, , , , ,5,11,7,14,1,D13,1,7, ,3, ,7,10, , ,3, ,7,10, , ,3, ,4,1, , , , ,2,1,0
928,7,2,2,1,1,7,30,1, , ,5,4, , , , ,5,11,7,13,1,D13,1, ,2, ,3, , ,7,2, ,2, , ,7,6, ,3,4,1, , , , ,2,1,0
935,7,2,1,1,5,1,15,1, , ,2,4, , , , ,5,14,7,13,2,D13,99,7, ,3, ,7,4, , ,3, ,7,5, , ,3, ,4,1, , , , ,2,1,0
935,7,2,2,1,1,7,15,1, , ,5,4, , , , ,5,11,7,13,2,D13,99, ,5, ,2, , ,7,3, ,2, , ,7,2, ,2,4,1, , , , ,1,1,0
957,8,3,1,1,3,3,3,1, , ,2,5, , , , , ,23,5, ,1, , ,5, ,2, ,10,6, , ,2, ,10,6, , ,2, ,2,1, , , , ,1,1,0
957,8,3,2,1,2,1,25,1, , ,1,4, , , , ,3,23,5, ,1,99,99,3,1,2,1,7,4,5,1,2,2,10,4,5,1,2,2,4,1, , , , ,1,1,0
957,8,3,3,1,.5,7,25,1, , ,5,5, , , , , ,23,5, ,1, , , ,3, ,2, , ,5,1, ,2, , ,5,1, ,2,4,1, , , , ,1,1,0
958,8,5,1,1,2,1,2,1, , ,2,5, , , , , ,23,5, ,1, , ,7, ,2, ,7,3, , ,2, ,7,3, , ,2, ,4,1, , , , ,1,1,0
958,8,5,2,1,3,1,10,1, , ,2,5, , , , , ,23,6, ,1, , ,7, ,2, ,7,3, , ,2, ,7,3, , ,2, ,4,1, , , , ,1,1,0
958,8,5,3,2,1.5,1,20,2, , ,1,8,7, , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , ,1,1,0
958,8,5,4,2,2,1,15,2, , ,1,8,7, , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , ,1,1,0
958,8,5,5,1,3,7,10,1, , ,5,5, , , , , ,23,5, ,1, , , ,2, ,1, , ,7,1, ,2, , ,7,1, ,2,3,1, , , , ,1,1,0
960,8,4,1,1,1,1,5,1, , ,2,5, , , , , ,23,4, ,1, , ,7, ,2, ,10,4, , ,3, ,10,4, , ,2, ,4,1,6, , , ,4,1,0
960,8,4,2,1,4,1,5,1, , ,2,5, , , , , ,23,5, ,1, , ,7, ,2, ,10,16, , ,3, ,10,16, , ,2, ,4,1,6, , , ,4,1,0
960,8,4,3,2,1,1,5,2, , ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , ,1,1,0
960,8,4,4,1,.25,7,5,1, , ,5,5, , , , , ,23,5, ,1, , , ,2, ,1, , ,7,1, ,2, , ,7,2, ,2,4,1,6, , , ,1,1,0
967,8,2,1,1,5,1,20,1, , ,2,4, , , , ,3,23,7, ,1,99,99,7, ,3, ,10,20, , ,3, ,10,20, , ,3, ,5,1,3, , , ,4,1,0
967,8,2,2,1,.5,7,20,1, , ,5,5, , , , , ,23,7, ,1, , , ,4, ,1, , ,5,3, ,1, , ,5,3, ,2,5,1,3, , , ,2,1,0
972,8,4,1,1,1.75,3,45,1, , ,2,4, , , , ,3,23,4, ,1,99,99,7, ,3, ,10,9, , ,3, ,10,9, , ,3, ,3,1,6, , , ,3,1,0
972,8,4,2,1,3.25,1,5,1, , ,2,5, , , , , ,21,5, ,2, , ,7, ,3, ,10,13, , ,3, ,10,9, , ,3, ,4,1,6, , , ,4,1,0
972,8,4,3,2,1.5,1,45,2, , ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , ,1,1,0
972,8,4,4,1,1.5,7,45,1, , ,5,4, , , , ,3,23,4, ,1,99,99, ,3, ,2, , ,7,3, ,2, , ,7,2, ,2,4,1,6, , , ,1,1,0
980,8,4,1,1,2.5,1,6,1, , ,2,5, , , , , ,23,5, ,1, , ,7, ,2, ,7,3, , ,2, ,7,3, , ,2, ,4,1, , , , ,1,1,0
980,8,4,2,1,2.5,1,20,1, , ,2,5, , , , , ,23,5, ,1, , ,7, ,2, ,7,3, , ,2, ,7,3, , ,2, ,4,1, , , , ,1,1,0
980,8,4,3,2,2,1,1,2, , ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , ,0,0,0
980,8,4,4,1,1,7,7,1, , ,5,5, , , , , ,23,5, ,1, , , ,2, ,1, , ,5,2, ,2, , ,5,2, ,1,4,1, , , , ,1,1,0
315,36,6,1,1,3,1,30,1, , ,2,5, , , , , ,92,6, ,3, , ,10, ,3, ,7,72, , ,3, ,8,72, , ,1, ,4,1, , , , ,2,0,0
315,36,6,2,1,.5,1,35,1, , ,2,5, , , , , ,92,6, ,2, , ,10, ,3, ,7,6, , ,3, ,8,6, , ,2, ,4,1, , , , ,2,0,0
315,36,6,3,1,1,1,35,1, , ,2,5, , , , , ,92,6, ,2, , ,10, ,3, ,7,12, , ,3, ,8,12, , ,2, ,4,1, , , , ,1,0,0
315,36,6,4,1,.25,1,35,1, , ,2,5, , , , , ,92,6, ,2, , ,10, ,3, ,7,1, , ,3, ,8,1, , ,2, ,4,1, , , , ,2,0,0
315,36,6,5,1,.5,1,35,1, , ,2,5, , , , , ,92,4, ,1, , ,10, ,3, ,7,12, , ,3, ,8,12, , ,2, ,4,1, , , , ,1,0,0
315,36,6,6,3,1,1,35,2, , ,2,7,8, , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , ,1,1,1
359,36,4,1,2,2,2,20,1, , ,2,8,7, , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6, , , , ,1,0,0
359,36,4,2,2,2,2,20,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6, , , , ,1,0,0
359,36,4,3,1,1,1,30,1, , ,2,5, , , , , ,92,6, ,2, , ,99, ,3, ,5,24, , ,3, ,7,2, , ,3, ,4,1, , , , ,1,0,0
359,36,4,4,1,.25,1,40,1, , ,2,5, , , , , ,92,6, ,2, , ,99, ,3, ,5,12, , ,3, ,7,2, , ,3, ,4,1, , , , ,1,0,0
407,20,6,1,1,3,1,3,1, , ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,7,1,0
407,20,6,2,1,.25,5,3,1, , ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,10,2,0
407,20,6,3,1,.5,5,3,1, , ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,10,2,0
407,20,6,4,1,.25,5,3,1, , ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,10,2,0
407,20,6,5,2,2,5,10,2, , ,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,1, , , , ,7,5,1
407,20,6,6,1,1.25,5,19,1, , ,1,5, , , , , ,69,5, ,2, , ,20,20,2,2,3,72,3,72,3,3,3,3,3,3,2,2,8,1, , , , ,8,6,0
477,19,3,1,1,3,1,10,1, , ,1,3, , , , ,2,61,7, ,3,D1,FC6,99,99,3,3,3,72,3,72,3,3,7,72,3,72,3,3,10, , , , , ,0,3,0
477,19,3,2,1,2.5,1,7,1, , ,1,3, , , , ,2,61,7, ,3,99,FC25,99,99,3,3,3,72,3,7,3,3,3,7,3,72,3,3,10, , , , , ,3,2,0
477,19,3,3,3,.5,1,20,1,2, ,1,3, , , , ,2,61,7, ,1,99,99,99,99,3,3,99,99,99,99,3,3,99,99,99,99,3,3,5,6, , , , ,0,0,0
823,13,4,1,1,1.5,2,10,1, , ,1,2, , , , ,4, ,1, ,4,99,99,15,15,3,3,7,3,7,3,3,3,7,3,7,3,3,3,9,1, , , , ,0,0,0
823,13,4,2,1,.75,2,30,1, , ,1,5, , , , , ,31,1, ,2, , ,5,5,3,3,5,6,5,6,3,3,5,6,5,6,3,3,9,1, , , , ,3,2,0
823,13,4,3,2,.25,2,30,2, , ,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,2,1,0
823,13,4,4,1,3,3,6,1, , ,1,2, , , , ,4, ,1, ,2,D4,LB5,15,15,3,3,5,24,5,24,3,3,5,24,5,24,3,3,9,1, , , , ,0,0,0
120,16,3,1,1,3,3,4,1, , ,2,5, , , , , ,49,4, ,1, , ,1, ,3, ,7,9, , ,3, ,10,9, , ,3, ,4,1, , , , ,0,2,0
120,16,3,2,1,2,3,5,1, , ,2,5, , , , , ,50,5, ,1, , ,2, ,3, ,7,6, , ,3, ,10,6, , ,3, ,5,4, , , , ,0,0,0
120,16,3,3,1,.5,1,6,1, , ,2,5, , , , , ,46,5, ,2, , ,1, ,3, ,10,2, , ,3, ,10,2, , ,3, ,5,1, , , , ,0,2,0
203,15,2,1,1,3,2,10,1, , ,1,2, , , , ,1, ,1, ,3,D8,RB2,20,20,3,3,7,24,7,24,3,3,7,24,7,24,3,3,8,1, , , , ,2,1,0
203,15,2,2,2,2.5,2,8,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , ,2,0,0
259,15,3,1,1,3,2,18,1, , ,1,2, , , , ,1, ,2, ,1,D-08,RB-01,5,6,3,3,7,48,7,48,3,3,10,48,10,60,3,2,7,1, , , , ,1,0,0
259,15,3,2,2,2.5,2,18,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,3,0,0
259,15,3,3,2,2.5,2,18,2,3, ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,3,0,0
356,36,4,1,1,1,1,30,1, , ,2,5, , , , , ,92,6, ,2, , ,7, ,3, ,7,12, , ,3, ,10,10, , ,3, ,6,1, , , , ,1,1,0
356,36,4,2,1,2,1,40,1, , ,2,5, , , , , ,92,6, ,3, , ,7, ,3, ,6,48, , ,3, ,7,48, , ,3, ,4,6, , , , ,1,1,0
356,36,4,3,1,2.5,3,1,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6, , , , ,0,1,0
356,36,4,4,2,1.5,1,1,2, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6, , , , ,0,1,0
472,19,2,1,1,3,3,2,1, , ,1,3, , , , ,2,61,7, ,3,D 2,FC 8,14,14,3,3,4,48,4,48,3,3,4,48,4,48,3,2,3,6, , , , ,0,0,0
472,19,2,2,1,2.5,1,7,1, , ,1,9, , , , , ,62,7, ,1, , ,14,14,3,3,4,48,4,48,3,3,4,48,4,48,3,2,10, , , , , ,1,0,0
480,19,2,1,1,3,3,25,1, , ,1,3, , , , ,2,62,7, ,3,D2,FC 13,99,99,3,2,4,96,4,96,3,2,4,96,4,96,3,2,10, , , , , ,4,10,0
480,19,2,2,1,2.5,1,4,1, , ,1,3, , , , ,2,62,7, ,2,D2,FC 20,99,99,3,2,7,24,7,24,2,2,4,36,4,36,1,1,10, , , , , ,5,10,0
485,19,3,1,1,2.5,1,5,1, , ,1,9, , , , , ,64,7, ,1, , ,10,10,3,3,4,24,4,48,3,2,4,24,4,48,3,2,10, , , , , ,4,4,0
485,19,3,2,1,3,3,5,1, , ,1,3, , , , ,2,61,7, ,1,D 2,FC 16,10,10,3,3,4,48,4,48,3,2,4,48,4,48,3,2,10, , , , , ,0,1,0
485,19,3,3,2,.25,1,10,3, , ,6,10, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,0,0,0
618,24,3,1,1,2,1,20,1, , ,4,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,2,0,0
618,24,3,2,2,3.5,6,10,1,2, ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,2,0,0
618,24,3,3,2,1.5,1,28,2, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,1,0,0
806,13,4,1,1,3,2,50,1, , ,1,2, , , , ,4, ,1, ,3,D7,99,20,20,3,3,7,24,7,24,3,3,7,24,7,24,3,3,9,1, , , , ,2,1,0
806,13,4,2,2,1.5,2,40,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,1,0,0
806,13,4,3,2,1,2,60,1, , ,1,5, , , , , ,31,1, ,2, , ,10,10,3,3,6,4,6,4,3,3,6,4,6,4,3,3,7,1, , , , ,1,0,0
806,13,4,4,2,.5,2,60,2, , ,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,1,0,1
807,13,3,1,1,3,2,20,1, , ,1,2, , , , ,4, ,1, ,1,D9,F117,25,25,3,3,5,6,5,6,3,3,5,6,5,6,3,3,9,1, , , , ,2,1,0
807,13,3,2,2,1.5,2,20,1,2, ,1,5, , , , , ,31,1, ,2, , ,12,12,3,3,5,4,5,4,3,3,5,4,5,4,3,3,9,1, , , , ,2,0,0
807,13,3,3,1,1.5,2,20,1, , ,1,5,7, , , , ,31,1, ,2, , ,12,12,3,3,5,4,5,4,3,3,5,4,5,4,3,3,9,1, , , , ,1,1,0
826,13,5,1,1,1.5,2,10,1, , ,1,2, , , , ,4, ,1, ,1,D9,8C92,15,15,3,3,10,48,10,48,3,3,10,48,10,48,3,3,9,1, , , , ,1,3,0
826,13,5,2,2,1,2,4,1, , ,1,5, , , , , ,31,1, ,2, , ,99,7,3,3,4,2,4,2,3,3,4,2,4,2,3,3,7,1,6, , , ,1,2,0
826,13,5,3,2,1.5,3,0,1, , ,1,5, , , , , ,31,1, ,2, , ,99,7,3,3,4,2,4,2,3,3,4,2,4,2,3,3,1,6, , , , ,0,0,0
826,13,5,4,2,1.5,2,30,2,1, ,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,0,0,1
826,13,5,5,2,.5,2,30,3,2, ,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , ,1,0,1
861,14,5,1,1,2,1,7,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,1,1,0
861,14,5,2,1,1,2,7,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,2,0,0
861,14,5,3,2,1,1,7,1, , ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,2,0,0
861,14,5,4,1,1.5,2,3,1, , ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,1, , , , ,0,2,0
861,14,5,5,2,1,1,5,2, , ,3,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,1,1,0
918,7,3,1,1,3,3,15,1, , ,2,4, , , , ,5,14,7,14,1,D13,99,4, ,3, ,7,3, , ,3, ,7,2, , ,3, ,8,1,6, , , ,2,3,0
918,7,3,2,1,.75,3,15,1, , ,2,4, , , , ,5,15,7,13,1,D13,99,4, ,3, ,7,4, , ,3, ,7,2, , ,3, ,8,1,6, , , ,2,3,0
918,7,3,3,1,1.75,3,15,1, , ,2,4, , , , ,5,15,7,13,1,D13,99,4, ,3, ,7,3, , ,3, ,7,2, , ,3, ,8,1,6, , , ,2,3,0
123,16,6,1,1,2,3,2,1, , ,2,5, , , , , ,46,4, ,2, , ,99, ,3, ,7,12, , ,3, ,10,10, , ,3, ,2,1, , , , ,1,0,0
123,16,6,2,1,.5,3,2,1, , ,1,5, , , , , ,46,4, ,1, , ,99,1,3,3,7,6,7,10,3,3,10,10,7,99,3,3,3,1, , , , ,1,0,0
123,16,6,3,1,1.75,3,2,1, , ,1,5, , , , , ,46,4, ,1, , ,99,8,3,3,7,9,7,10,3,3,10,10,15,99,3,3,3,1, , , , ,0,0,0
123,16,6,4,1,.75,3,2,1, , ,2,5, , , , , ,46,5, ,1, , ,99, ,3, ,7,6, , ,3, ,10,6, , ,3, ,2,1, , , , ,0,0,0
123,16,6,5,2,.75,1,30,1, , ,2,7,8, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , ,1,0,1
123,16,6,6,2,2,1,30,2, , ,2,7,8, , , , , , , , , , , , , , , , , , , , , , , , , , ,8,1, , , , ,8,0,1
141,16,5,1,1,2,1,10,1, , ,1,5, , , , , ,46,5, ,3, , ,2,3,3,3,10,24,7,24,3,3,10,3,7,24,3,3,5,1, , , , ,0,1,0
141,16,5,2,1,1.25,1,10,1, , ,1,5, , , , , ,47,5, ,1, , ,2,1,3,3,10,5,7,5,3,3,10,5,10,5,3,3,5,1, , , , ,0,1,0
141,16,5,3,1,1.25,1,10,1, , ,2,5, , , , , ,46,5, ,2, , ,2, ,3, ,10,3, , ,3, ,10,3, , ,3, ,1,1, , , , ,0,1,0
141,16,5,4,1,1.25,3,1,1, , ,2,5, , , , , ,47,5, ,3, , ,4, ,3, ,7,1, , ,3, ,10,11, , ,3, ,1,6, , , , ,0,0,0
141,16,5,5,2,1,1,5,2, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,0,1,0
642,24,3,1,2,.75,1,25,1,2, ,4,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,1,1,0
642,24,3,2,2,3,3,10,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,1,1,0
642,24,3,3,2,2,1,25,1,2, ,4,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,0,0,0
820,13,4,1,1,3,1,20,1, , ,1,2, , , , ,4, ,1, ,2,D6,FC97,19,30,3,3,4,24,5,24,3,3,4,24,4,20,3,3,8,1, , , , ,2,1,0
820,13,4,2,2,1.5,1,15,1, , ,1,5, , , , , ,31,8, ,2, , ,19,30,3,3,7,24,7,24,3,3,7,24,7,24,3,3,2,1, , , , ,0,0,0
820,13,4,3,2,.75,1,20,1, , ,1,5, , , , , ,31,8, ,2, , ,20,30,3,3,7,24,7,24,3,3,7,24,7,24,3,3,2,1, , , , ,0,0,0
820,13,4,4,2,.5,3,10,1, , ,1,5, , , , , ,31,8, ,1, , ,20,22,3,3,7,18,7,18,3,3,7,18,7,18,3,3,4,1, , , , ,2,0,0
148,16,2,1,1,4.5,1,35,1, , ,2,5, , , , , ,49,4, ,3, , ,99, ,3, ,7,20, , ,2, ,7,20, , ,2, ,4,1, , , , ,1,0,0
148,16,2,2,1,1.5,1,7,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , ,1,0,0
205,15,3,1,1,3,1,45,1, , ,1,2, , , , ,1, ,2, ,1,D-8,RB-1,10,10,3,3,7,24,7,36,3,3,10,48,10,48,3,3,8,1, , , , ,0,0,0
205,15,3,2,2,2,2,5,2, , ,4,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , ,2,0,0
205,15,3,3,1,3,1,10,1, , ,1,2, , , , ,1, ,1, ,3,D-8,RB-1,5,7,3,3,7,24,7,36,3,3,10,24,10,36,3,3,8,1, , , , ,0,0,0
217,15,4,1,1,3,2,10,1, , ,1,2, , , , ,1, ,2, ,1,D-09,RB-01,2,2,3,3,9,48,9,60,3,2,12,24,12,36,3,2,8,1, , , , ,0,1,0
217,15,4,2,1,3,2,20,1, , ,1,2, , , , ,1, ,1, ,1,D-09,LB-01,7,7,3,2,9,48,9,60,3,2,10,24,12,36,3,2,5,1, , , , ,0,0,0
217,15,4,3,2,2,2,20,3,2, ,2,7,8, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , ,1,0,1
217,15,4,4,2,2,6,15,3, , ,6,7,8, , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6, , , , ,0,0,1
258,15,3,1,1,3,2,35,1, , ,1,2,7, , , ,1, ,2, ,1,D-08,RB-02,10,10,3,3,7,18,7,24,3,3,9,18,9,24,3,3,7,1, , , , ,0,0,0
258,15,3,2,1,3,2,6,1, , ,1,2, , , , ,1, ,1, ,3,D-09,RB-03,10,10,3,3,7,24,7,36,3,3,9,24,9,36,3,3,7,1, , , , ,0,0,0
258,15,3,3,2,2,2,10,2, , ,2,8,7, , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1, , , , ,0,4,0
308,36,4,1,1,2,2,20,1, , ,2,5, , , , , ,96,6, ,2, , ,99, ,2, ,7,4, , ,3, ,7,4, , ,3, ,5,1, , , , ,1,0,0
308,36,4,2,1,1,2,5,1, , ,2,5, , , , , ,95,4, ,3, , ,99, ,2, ,7,3, , ,3, ,7,3, , ,3, ,5,1, , , , ,0,5,0
308,36,4,3,1,1.75,3,1,1, , ,2,5, , , , , ,92,6, ,3, , ,99, ,2, ,14,8, , ,3, ,14,8, , ,3, ,2,6, , , , ,1,1,0
308,36,4,4,1,1.25,3,1,1, , ,1,5,7, , , , ,97,6, ,2, , ,99,4,3,3,7,5,7,5,3,3,7,5,7,5,3,3,2,6, , , , ,1,0,0
351,36,5,1,1,2.5,5,3,1, , ,2,5, , , , , ,97,6, ,1, , ,7, ,3, ,14,24, , ,3, ,20,24, , ,3, ,3,1, , , , ,0,1,0
351,36,5,2,1,2,1,3,1, , ,2,5, , , , , ,97,4, ,1, , ,99, ,2, ,7,12, , ,3, ,14,12, , ,3, ,3,1, , , , ,0,0,0
351,36,5,3,1,1,1,3,1, , ,2,5, , , , , ,97,4, ,1, , ,99, ,2, ,4,18, , ,3, ,14,18, , ,3, ,1,1, , , , ,0,0,0
351,36,5,4,2,1.5,1,3,2, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,6, , , , ,0,0,0
351,36,5,5,2,.5,1,3,1, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , ,2,0,0
357,36,4,1,1,1,1,30,1, , ,2,5, , , , , ,92,5, ,1, , ,99, ,3, ,7,6, , ,3, ,5,6, , ,3, ,5,1, , , , ,0,0,0
357,36,4,2,1,2,1,30,1, , ,2,5, , , , , ,92,5, ,3, , ,99, ,3, ,7,24, , ,3, ,5,24, , ,3, ,5,1, , , , ,0,0,0
